field_id,lat,lon,date,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,ALLSKY_SFC_SW_DWN,RH2M
MI2600003,45.1647,-85.3905,2019-11-21,4.0,6.57,1.45,13.46,1.37,92.1
MI2600003,45.1647,-85.3905,2019-11-22,0.62,1.29,-0.34,0.16,4.08,79.2
MI2600003,45.1647,-85.3905,2019-11-23,2.77,5.2,1.21,0.0,7.93,80.22
MI2600003,45.1647,-85.3905,2019-11-24,4.31,6.44,2.91,0.0,5.99,90.6
MI2600003,45.1647,-85.3905,2019-11-25,5.03,7.35,2.55,1.02,5.74,94.62
MI2600003,45.1647,-85.3905,2019-11-26,4.61,6.08,2.54,4.52,2.87,81.52
MI2600003,45.1647,-85.3905,2019-11-27,3.86,7.8,0.4,23.15,1.07,90.47
MI2600003,45.1647,-85.3905,2019-11-28,0.26,1.46,-0.84,0.2,6.01,81.2
MI2600003,45.1647,-85.3905,2019-11-29,0.16,1.73,-0.93,0.05,2.53,81.74
MI2600003,45.1647,-85.3905,2019-11-30,0.31,2.17,-0.84,7.42,3.11,83.47
MI2600003,45.1647,-85.3905,2019-12-01,-0.4,0.71,-2.62,15.74,0.83,88.96
MI2600003,45.1647,-85.3905,2019-12-02,-1.36,0.51,-3.3,0.07,6.77,88.15
MI2600003,45.1647,-85.3905,2019-12-03,0.82,2.15,-2.05,0.14,2.48,87.73
MI2600003,45.1647,-85.3905,2019-12-04,0.86,1.43,-0.43,1.58,2.31,85.32
MI2600003,45.1647,-85.3905,2019-12-05,-0.48,0.64,-1.66,2.41,3.67,82.57
MI2600003,45.1647,-85.3905,2019-12-06,-1.03,0.53,-3.3,0.79,3.59,83.09
MI2600003,45.1647,-85.3905,2019-12-07,-0.51,2.23,-3.13,0.11,5.25,88.14
MI2600003,45.1647,-85.3905,2019-12-08,2.34,4.06,-0.27,0.49,2.51,90.03
MI2600003,45.1647,-85.3905,2019-12-09,1.5,2.8,-2.87,10.78,1.31,92.84
MI2600003,45.1647,-85.3905,2019-12-10,-4.93,-3.41,-7.12,1.73,3.9,85.15
MI2600003,45.1647,-85.3905,2019-12-11,-8.44,-6.6,-10.69,0.95,3.86,96.44
MI2600003,45.1647,-85.3905,2019-12-12,-2.31,2.68,-6.82,4.06,2.05,91.3
MI2600003,45.1647,-85.3905,2019-12-13,1.47,2.36,0.56,0.62,1.45,90.17
MI2600003,45.1647,-85.3905,2019-12-14,-0.08,1.18,-1.96,1.17,2.52,87.05
MI2600003,45.1647,-85.3905,2019-12-15,-3.69,-2.28,-4.76,0.51,4.05,83.29
MI2600003,45.1647,-85.3905,2019-12-16,-2.17,-0.3,-4.06,0.03,3.14,80.41
MI2600003,45.1647,-85.3905,2019-12-17,-3.19,-1.05,-5.32,2.05,3.41,81.5
MI2600003,45.1647,-85.3905,2019-12-18,-7.82,-5.84,-8.55,1.03,3.97,89.33
MI2600003,45.1647,-85.3905,2019-12-19,-4.33,-0.64,-7.53,0.19,0.99,92.09
MI2600003,45.1647,-85.3905,2019-12-20,-2.31,0.53,-5.65,0.0,2.87,91.15
MI2600003,45.1647,-85.3905,2019-12-21,1.3,2.85,-1.74,0.05,4.47,93.16
MI2600003,45.1647,-85.3905,2019-12-22,3.64,5.09,2.75,0.02,6.01,97.31
MI2600003,45.1647,-85.3905,2019-12-23,2.84,4.61,0.33,0.01,4.18,90.42
MI2600003,45.1647,-85.3905,2019-12-24,1.49,2.89,0.08,0.03,2.89,90.87
MI2600003,45.1647,-85.3905,2019-12-25,3.34,4.64,2.61,0.14,1.74,95.86
MI2600003,45.1647,-85.3905,2019-12-26,3.99,7.43,1.71,0.08,3.19,94.09
MI2600003,45.1647,-85.3905,2019-12-27,1.05,2.56,-0.82,0.0,1.35,83.64
MI2600003,45.1647,-85.3905,2019-12-28,1.01,3.03,-0.98,0.93,5.01,86.3
MI2600003,45.1647,-85.3905,2019-12-29,2.9,3.92,1.95,15.5,1.0,92.6
MI2600003,45.1647,-85.3905,2019-12-30,1.23,2.98,0.19,39.69,1.62,93.27
MI2600003,45.1647,-85.3905,2019-12-31,-0.96,0.35,-2.97,6.05,2.61,88.97
MI2600003,45.1647,-85.3905,2020-01-01,-1.53,2.06,-6.07,0.03,5.7,86.93
MI2600003,45.1647,-85.3905,2020-01-02,3.24,4.35,1.97,0.12,3.25,91.41
MI2600003,45.1647,-85.3905,2020-01-03,0.13,1.5,-0.83,0.17,1.98,80.39
MI2600003,45.1647,-85.3905,2020-01-04,-0.82,0.02,-1.15,1.24,2.63,83.26
MI2600003,45.1647,-85.3905,2020-01-05,-0.08,0.92,-1.15,6.06,1.74,84.27
MI2600003,45.1647,-85.3905,2020-01-06,-0.95,0.23,-1.94,0.02,4.26,77.8
MI2600003,45.1647,-85.3905,2020-01-07,-0.09,2.16,-4.66,0.49,4.3,79.01
MI2600003,45.1647,-85.3905,2020-01-08,-6.48,-4.92,-6.97,0.55,4.21,82.48
MI2600003,45.1647,-85.3905,2020-01-09,-1.31,5.37,-6.26,1.38,1.65,88.92
MI2600003,45.1647,-85.3905,2020-01-10,2.09,4.37,0.15,0.66,3.69,87.45
MI2600003,45.1647,-85.3905,2020-01-11,-4.08,0.75,-8.37,9.47,2.93,88.3
MI2600003,45.1647,-85.3905,2020-01-12,-7.43,-5.8,-9.02,0.52,4.89,90.17
MI2600003,45.1647,-85.3905,2020-01-13,-3.01,-0.65,-5.51,0.95,4.42,87.23
MI2600003,45.1647,-85.3905,2020-01-14,0.58,2.27,-0.87,0.22,1.53,87.02
MI2600003,45.1647,-85.3905,2020-01-15,-0.81,0.75,-1.7,1.14,2.49,81.56
MI2600003,45.1647,-85.3905,2020-01-16,-3.78,-1.1,-7.06,1.32,4.21,83.77
MI2600003,45.1647,-85.3905,2020-01-17,-6.16,-4.88,-7.82,1.09,5.07,83.38
MI2600003,45.1647,-85.3905,2020-01-18,-2.66,-1.23,-4.79,12.94,1.29,91.59
MI2600003,45.1647,-85.3905,2020-01-19,-5.66,-2.7,-6.78,0.46,6.64,88.99
MI2600003,45.1647,-85.3905,2020-01-20,-5.44,-3.32,-7.01,0.1,4.94,83.01
MI2600003,45.1647,-85.3905,2020-01-21,-3.48,-1.78,-6.95,0.0,4.69,86.52
MI2600003,45.1647,-85.3905,2020-01-22,-0.07,1.55,-1.82,0.33,2.79,89.56
MI2600003,45.1647,-85.3905,2020-01-23,-0.36,0.73,-1.57,4.15,2.96,90.58
MI2600003,45.1647,-85.3905,2020-01-24,0.76,1.33,-0.12,7.23,3.55,94.08
MI2600003,45.1647,-85.3905,2020-01-25,1.11,1.41,0.54,1.12,2.99,94.69
MI2600003,45.1647,-85.3905,2020-01-26,0.15,0.95,-1.26,1.96,2.45,89.44
MI2600003,45.1647,-85.3905,2020-01-27,-1.59,-0.52,-2.45,0.2,4.97,87.0
MI2600003,45.1647,-85.3905,2020-01-28,-2.71,-1.25,-4.83,0.32,4.29,85.51
MI2600003,45.1647,-85.3905,2020-01-29,-3.86,-2.47,-5.82,0.09,4.19,82.24
MI2600003,45.1647,-85.3905,2020-01-30,-2.51,-0.72,-4.07,0.23,2.55,88.31
MI2600003,45.1647,-85.3905,2020-01-31,-1.22,0.46,-2.67,0.42,4.05,89.3
MI2600003,45.1647,-85.3905,2020-02-01,0.41,1.08,-0.87,1.64,3.46,88.77
MI2600003,45.1647,-85.3905,2020-02-02,1.42,2.46,0.28,1.82,2.15,89.84
MI2600003,45.1647,-85.3905,2020-02-03,0.22,2.68,-2.07,0.0,7.2,80.7
MI2600003,45.1647,-85.3905,2020-02-04,-3.93,-2.08,-6.97,0.01,6.03,80.72
MI2600003,45.1647,-85.3905,2020-02-05,-4.67,-2.55,-6.76,0.0,7.5,72.23
MI2600003,45.1647,-85.3905,2020-02-06,-2.58,-0.89,-4.74,0.11,7.88,78.22
MI2600003,45.1647,-85.3905,2020-02-07,-5.88,-4.27,-8.75,0.36,6.19,88.14
MI2600003,45.1647,-85.3905,2020-02-08,-8.68,-5.8,-12.0,0.19,9.38,87.87
MI2600003,45.1647,-85.3905,2020-02-09,-2.66,-1.55,-5.3,8.3,2.89,88.8
MI2600003,45.1647,-85.3905,2020-02-10,-3.24,-1.2,-4.92,0.07,7.1,84.64
MI2600003,45.1647,-85.3905,2020-02-11,-2.55,-1.87,-3.89,0.09,5.26,85.37
MI2600003,45.1647,-85.3905,2020-02-12,-1.72,1.35,-8.02,2.8,8.66,86.67
MI2600003,45.1647,-85.3905,2020-02-13,-11.28,-9.0,-12.68,0.82,9.42,97.43
MI2600003,45.1647,-85.3905,2020-02-14,-9.05,-7.52,-10.33,0.09,7.43,89.23
MI2600003,45.1647,-85.3905,2020-02-15,-3.67,-0.17,-8.23,1.9,3.17,92.13
MI2600003,45.1647,-85.3905,2020-02-16,-5.03,-0.61,-7.07,0.01,6.3,79.83
MI2600003,45.1647,-85.3905,2020-02-17,-5.44,-2.29,-10.47,1.73,10.33,87.52
MI2600003,45.1647,-85.3905,2020-02-18,-2.49,-0.34,-6.54,6.67,5.21,86.0
MI2600003,45.1647,-85.3905,2020-02-19,-8.19,-6.64,-9.12,0.23,7.55,84.79
MI2600003,45.1647,-85.3905,2020-02-20,-8.49,-7.32,-9.77,0.18,10.16,85.27
MI2600003,45.1647,-85.3905,2020-02-21,-2.82,0.16,-7.17,0.0,13.61,83.47
MI2600003,45.1647,-85.3905,2020-02-22,0.49,1.73,-1.4,0.01,12.43,89.23
MI2600003,45.1647,-85.3905,2020-02-23,2.24,4.06,0.0,0.0,12.33,90.66
MI2600003,45.1647,-85.3905,2020-02-24,1.05,2.56,-0.44,0.0,12.21,88.27
MI2600003,45.1647,-85.3905,2020-02-25,-1.71,-0.36,-3.49,0.0,11.72,83.05
MI2600003,45.1647,-85.3905,2020-02-26,-4.97,-3.9,-6.03,0.07,12.72,80.75
MI2600003,45.1647,-85.3905,2020-02-27,-6.49,-6.17,-7.03,1.81,9.42,83.63
MI2600003,45.1647,-85.3905,2020-02-28,-5.49,-4.64,-6.24,1.47,6.8,79.78
MI2600003,45.1647,-85.3905,2020-02-29,-3.59,-2.04,-5.84,0.0,15.06,73.63
MI2600003,45.1647,-85.3905,2020-03-01,0.65,5.0,-3.54,0.01,10.79,89.11
MI2600003,45.1647,-85.3905,2020-03-02,0.84,2.22,-0.4,0.0,11.35,82.96
MI2600003,45.1647,-85.3905,2020-03-03,0.65,2.38,-1.73,0.66,10.48,86.61
MI2600003,45.1647,-85.3905,2020-03-04,0.47,1.33,-0.67,0.03,7.44,77.12
MI2600003,45.1647,-85.3905,2020-03-05,0.65,4.21,-2.0,2.82,5.21,86.96
MI2600003,45.1647,-85.3905,2020-03-06,-2.26,0.26,-3.97,0.51,13.46,84.53
MI2600003,45.1647,-85.3905,2020-03-07,-0.17,5.47,-5.79,0.0,14.86,78.4
MI2600003,45.1647,-85.3905,2020-03-08,4.79,8.29,1.56,0.0,14.9,81.32
MI2600003,45.1647,-85.3905,2020-03-09,4.67,6.8,-1.53,15.55,3.43,94.17
MI2600003,45.1647,-85.3905,2020-03-10,-1.6,-0.07,-3.56,1.1,16.93,77.49
MI2600003,45.1647,-85.3905,2020-03-11,1.22,3.77,-1.35,1.32,7.36,87.99
MI2600003,45.1647,-85.3905,2020-03-12,3.52,6.4,0.33,5.27,8.24,89.18
MI2600003,45.1647,-85.3905,2020-03-13,0.08,1.72,-1.89,0.12,8.5,74.23
MI2600003,45.1647,-85.3905,2020-03-14,-2.03,-1.31,-3.14,0.0,8.87,76.56
MI2600003,45.1647,-85.3905,2020-03-15,-1.42,1.5,-3.54,0.0,18.57,73.3
MI2600003,45.1647,-85.3905,2020-03-16,0.34,3.24,-2.87,0.21,6.27,82.73
MI2600003,45.1647,-85.3905,2020-03-17,0.79,2.56,-0.85,0.08,18.72,69.96
MI2600003,45.1647,-85.3905,2020-03-18,1.23,3.52,-0.39,0.69,5.18,80.82
MI2600003,45.1647,-85.3905,2020-03-19,2.61,5.94,-0.69,11.82,9.06,89.98
MI2600003,45.1647,-85.3905,2020-03-20,-3.05,2.07,-7.0,5.62,9.27,85.18
MI2600003,45.1647,-85.3905,2020-03-21,-5.37,-2.52,-8.41,0.0,18.87,71.82
MI2600003,45.1647,-85.3905,2020-03-22,-2.4,1.92,-7.15,0.0,16.73,73.69
MI2600003,45.1647,-85.3905,2020-03-23,0.49,2.88,-1.47,0.03,11.71,86.15
MI2600003,45.1647,-85.3905,2020-03-24,2.6,6.15,0.27,0.02,14.57,86.27
MI2600003,45.1647,-85.3905,2020-03-25,3.62,8.12,-0.04,12.02,8.05,90.53
MI2600003,45.1647,-85.3905,2020-03-26,1.56,3.38,-0.22,2.58,9.16,93.66
MI2600003,45.1647,-85.3905,2020-03-27,4.33,9.43,-0.92,0.01,14.71,81.43
MI2600003,45.1647,-85.3905,2020-03-28,4.74,8.83,1.78,11.8,6.25,87.4
MI2600003,45.1647,-85.3905,2020-03-29,4.82,7.59,1.51,7.99,6.61,92.72
MI2600003,45.1647,-85.3905,2020-03-30,1.68,3.07,0.15,0.95,8.28,88.37
MI2600003,45.1647,-85.3905,2020-03-31,2.19,4.65,-0.47,0.05,8.71,90.32
MI2600003,45.1647,-85.3905,2020-04-01,2.07,4.97,0.4,0.03,17.65,95.89
MI2600003,45.1647,-85.3905,2020-04-02,2.92,6.37,-0.61,0.0,22.43,82.61
MI2600003,45.1647,-85.3905,2020-04-03,5.23,10.59,-0.55,0.0,21.78,71.62
MI2600003,45.1647,-85.3905,2020-04-04,1.57,3.76,-2.99,3.91,6.0,90.91
MI2600003,45.1647,-85.3905,2020-04-05,0.79,4.22,-3.18,0.0,23.62,78.39
MI2600003,45.1647,-85.3905,2020-04-06,5.0,10.03,0.37,0.2,10.49,68.43
MI2600003,45.1647,-85.3905,2020-04-07,5.28,11.84,2.2,7.55,3.71,90.28
MI2600003,45.1647,-85.3905,2020-04-08,4.14,7.38,1.35,1.85,15.37,91.44
MI2600003,45.1647,-85.3905,2020-04-09,1.8,3.69,0.43,1.54,12.44,83.34
MI2600003,45.1647,-85.3905,2020-04-10,0.99,1.95,-0.23,0.01,20.49,73.69
MI2600003,45.1647,-85.3905,2020-04-11,4.56,8.15,0.08,0.0,23.3,75.79
MI2600003,45.1647,-85.3905,2020-04-12,5.55,7.41,3.37,7.99,5.44,93.73
MI2600003,45.1647,-85.3905,2020-04-13,1.73,6.77,-0.07,2.41,11.92,78.2
MI2600003,45.1647,-85.3905,2020-04-14,-1.27,-0.32,-1.69,1.63,17.11,70.74
MI2600003,45.1647,-85.3905,2020-04-15,-1.72,-0.65,-2.49,0.42,20.97,69.25
MI2600003,45.1647,-85.3905,2020-04-16,0.67,2.39,-1.22,0.04,21.61,66.77
MI2600003,45.1647,-85.3905,2020-04-17,2.45,4.8,0.22,0.0,23.58,78.58
MI2600003,45.1647,-85.3905,2020-04-18,4.99,8.33,0.19,2.99,20.45,77.51
MI2600003,45.1647,-85.3905,2020-04-19,2.36,4.64,-0.91,0.07,23.55,77.93
MI2600003,45.1647,-85.3905,2020-04-20,3.54,9.2,-1.37,8.21,14.86,76.57
MI2600003,45.1647,-85.3905,2020-04-21,-1.05,1.02,-2.38,0.28,15.46,68.65
MI2600003,45.1647,-85.3905,2020-04-22,-0.32,1.32,-2.1,0.27,19.3,66.43
MI2600003,45.1647,-85.3905,2020-04-23,2.08,4.13,0.14,0.52,8.91,85.04
MI2600003,45.1647,-85.3905,2020-04-24,3.81,7.14,0.41,0.01,19.31,80.9
MI2600003,45.1647,-85.3905,2020-04-25,5.61,9.86,1.45,0.0,20.49,74.56
MI2600003,45.1647,-85.3905,2020-04-26,5.65,9.47,2.01,0.06,26.75,79.14
MI2600003,45.1647,-85.3905,2020-04-27,5.76,8.6,2.23,9.97,16.85,85.47
MI2600003,45.1647,-85.3905,2020-04-28,7.21,10.12,4.28,2.79,10.2,91.03
MI2600003,45.1647,-85.3905,2020-04-29,4.4,6.9,2.07,43.26,3.67,93.02
MI2600003,45.1647,-85.3905,2020-04-30,3.85,6.25,2.48,6.11,8.04,91.73
MI2600003,45.1647,-85.3905,2020-05-01,6.27,11.75,1.24,0.03,26.39,78.92
MI2600003,45.1647,-85.3905,2020-05-02,8.96,11.93,5.13,1.05,21.06,85.47
MI2600003,45.1647,-85.3905,2020-05-03,6.61,10.41,2.24,0.0,20.36,81.71
MI2600003,45.1647,-85.3905,2020-05-04,3.16,5.54,0.58,0.0,27.93,74.42
MI2600003,45.1647,-85.3905,2020-05-05,3.91,6.06,1.84,0.0,20.02,73.71
MI2600003,45.1647,-85.3905,2020-05-06,5.39,9.23,0.7,0.0,27.9,69.86
MI2600003,45.1647,-85.3905,2020-05-07,3.79,6.02,0.09,0.07,28.04,72.26
MI2600003,45.1647,-85.3905,2020-05-08,-0.44,0.0,-1.25,0.42,20.66,71.12
MI2600003,45.1647,-85.3905,2020-05-09,3.04,6.49,-0.34,0.4,21.92,71.52
MI2600003,45.1647,-85.3905,2020-05-10,2.57,4.62,0.98,0.96,17.29,77.05
MI2600003,45.1647,-85.3905,2020-05-11,1.98,3.5,0.7,0.3,29.05,68.99
MI2600003,45.1647,-85.3905,2020-05-12,2.79,4.66,0.28,0.0,26.77,65.28
MI2600003,45.1647,-85.3905,2020-05-13,6.89,12.38,1.12,0.0,26.94,55.01
MI2600003,45.1647,-85.3905,2020-05-14,7.52,11.64,4.29,3.95,6.49,91.0
MI2600003,45.1647,-85.3905,2020-05-15,8.63,11.8,4.97,1.36,17.32,94.41
MI2600003,45.1647,-85.3905,2020-05-16,9.43,14.63,4.53,0.25,26.56,83.53
MI2600003,45.1647,-85.3905,2020-05-17,8.03,10.25,6.24,24.44,9.39,90.32
MI2600003,45.1647,-85.3905,2020-05-18,8.63,9.53,7.82,28.11,8.13,92.53
MI2600003,45.1647,-85.3905,2020-05-19,9.74,13.48,7.07,0.97,17.09,86.34
MI2600003,45.1647,-85.3905,2020-05-20,11.95,18.43,6.71,0.0,29.13,75.97
MI2600003,45.1647,-85.3905,2020-05-21,14.04,20.49,6.87,0.01,29.14,73.29
MI2600003,45.1647,-85.3905,2020-05-22,16.5,21.2,11.16,0.02,26.58,83.13
MI2600003,45.1647,-85.3905,2020-05-23,15.83,20.25,11.24,2.15,21.21,87.91
MI2600003,45.1647,-85.3905,2020-05-24,14.64,16.32,11.94,2.86,13.0,93.81
MI2600003,45.1647,-85.3905,2020-05-25,17.62,21.3,13.12,1.71,20.56,94.09
MI2600003,45.1647,-85.3905,2020-05-26,19.57,24.06,14.49,4.38,24.08,87.52
MI2600003,45.1647,-85.3905,2020-05-27,18.79,22.4,16.07,3.37,22.98,90.89
MI2600003,45.1647,-85.3905,2020-05-28,15.92,21.26,10.0,20.05,7.76,94.94
MI2600003,45.1647,-85.3905,2020-05-29,11.38,14.27,8.19,2.66,23.96,88.75
MI2600003,45.1647,-85.3905,2020-05-30,8.45,10.71,5.43,0.14,22.55,82.03
MI2600003,45.1647,-85.3905,2020-05-31,9.04,12.13,5.31,0.0,26.09,69.81
MI2600003,45.1647,-85.3905,2020-06-01,11.98,15.9,7.53,3.96,20.38,80.31
MI2600003,45.1647,-85.3905,2020-06-02,16.49,20.16,11.86,0.43,25.83,95.02
MI2600003,45.1647,-85.3905,2020-06-03,14.76,18.02,11.53,0.14,29.19,89.05
MI2600003,45.1647,-85.3905,2020-06-04,15.48,20.75,10.35,0.01,28.36,74.14
MI2600003,45.1647,-85.3905,2020-06-05,13.59,16.42,10.93,0.79,15.14,86.56
MI2600003,45.1647,-85.3905,2020-06-06,10.89,12.71,8.54,0.06,27.14,87.35
MI2600003,45.1647,-85.3905,2020-06-07,12.68,17.22,7.68,0.0,18.08,78.85
MI2600003,45.1647,-85.3905,2020-06-08,16.51,21.32,10.72,0.0,24.14,79.58
MI2600003,45.1647,-85.3905,2020-06-09,18.57,23.77,14.13,10.22,23.73,82.34
MI2600003,45.1647,-85.3905,2020-06-10,18.05,21.91,11.23,24.18,18.08,89.73
MI2600003,45.1647,-85.3905,2020-06-11,12.87,16.69,8.08,1.34,23.85,84.22
MI2600003,45.1647,-85.3905,2020-06-12,8.56,10.94,6.5,0.0,30.02,77.5
MI2600003,45.1647,-85.3905,2020-06-13,11.24,14.2,6.74,0.0,30.46,74.49
MI2600003,45.1647,-85.3905,2020-06-14,12.95,17.02,8.25,0.0,30.89,68.28
MI2600003,45.1647,-85.3905,2020-06-15,14.01,19.43,7.57,0.0,30.74,69.68
MI2600003,45.1647,-85.3905,2020-06-16,16.2,21.0,10.61,0.0,29.55,74.58
MI2600003,45.1647,-85.3905,2020-06-17,19.18,23.88,12.93,0.0,29.68,72.47
MI2600003,45.1647,-85.3905,2020-06-18,19.55,24.12,13.56,0.0,29.28,70.06
MI2600003,45.1647,-85.3905,2020-06-19,20.39,24.6,15.02,0.02,28.02,67.34
MI2600003,45.1647,-85.3905,2020-06-20,19.32,22.22,17.06,3.72,16.69,83.76
MI2600003,45.1647,-85.3905,2020-06-21,17.05,18.62,15.62,1.24,18.99,88.15
MI2600003,45.1647,-85.3905,2020-06-22,18.25,21.88,14.95,19.07,12.39,86.85
MI2600003,45.1647,-85.3905,2020-06-23,13.73,15.74,12.53,11.2,6.65,92.37
MI2600003,45.1647,-85.3905,2020-06-24,15.23,17.92,12.25,0.07,23.27,81.23
MI2600003,45.1647,-85.3905,2020-06-25,16.86,19.36,13.37,0.01,27.95,80.43
MI2600003,45.1647,-85.3905,2020-06-26,18.62,22.31,15.06,0.49,24.15,84.12
MI2600003,45.1647,-85.3905,2020-06-27,18.27,19.55,15.81,0.17,28.46,85.55
MI2600003,45.1647,-85.3905,2020-06-28,19.04,22.59,14.15,0.01,29.94,76.2
MI2600003,45.1647,-85.3905,2020-06-29,21.78,26.03,17.28,0.0,27.76,76.55
MI2600003,45.1647,-85.3905,2020-06-30,22.03,25.88,18.22,0.0,27.57,72.9
MI2600003,45.1647,-85.3905,2020-07-01,22.07,27.03,17.65,0.02,29.94,70.97
MI2600003,45.1647,-85.3905,2020-07-02,21.75,23.75,19.0,0.01,28.37,78.63
MI2600003,45.1647,-85.3905,2020-07-03,21.45,24.12,18.41,0.01,28.98,86.61
MI2600003,45.1647,-85.3905,2020-07-04,23.54,27.19,19.39,0.02,28.68,75.64
MI2600003,45.1647,-85.3905,2020-07-05,24.41,27.17,21.51,0.05,25.02,71.53
MI2600003,45.1647,-85.3905,2020-07-06,24.01,26.75,21.56,0.65,25.44,80.92
MI2600003,45.1647,-85.3905,2020-07-07,23.01,24.18,20.98,0.18,27.19,81.04
MI2600003,45.1647,-85.3905,2020-07-08,24.35,27.78,20.04,0.03,27.85,76.6
MI2600003,45.1647,-85.3905,2020-07-09,24.52,26.97,22.6,13.95,22.41,85.34
MI2600003,45.1647,-85.3905,2020-07-10,20.98,22.55,19.5,25.65,10.81,90.85
MI2600003,45.1647,-85.3905,2020-07-11,20.98,23.47,18.6,0.03,28.29,81.56
MI2600003,45.1647,-85.3905,2020-07-12,18.62,20.31,16.68,0.0,22.85,78.76
MI2600003,45.1647,-85.3905,2020-07-13,20.02,21.8,16.61,0.0,28.01,69.21
MI2600003,45.1647,-85.3905,2020-07-14,21.3,24.82,17.03,0.4,15.38,76.04
MI2600003,45.1647,-85.3905,2020-07-15,19.69,22.87,17.53,30.6,6.93,86.47
MI2600003,45.1647,-85.3905,2020-07-16,20.06,22.47,16.68,0.01,28.18,76.04
MI2600003,45.1647,-85.3905,2020-07-17,22.22,24.77,18.88,2.41,27.65,83.08
MI2600003,45.1647,-85.3905,2020-07-18,23.68,26.1,20.57,29.81,11.63,89.97
MI2600003,45.1647,-85.3905,2020-07-19,23.02,23.92,21.23,11.16,22.06,85.64
MI2600003,45.1647,-85.3905,2020-07-20,18.26,20.9,16.38,0.01,16.97,77.99
MI2600003,45.1647,-85.3905,2020-07-21,18.95,21.83,15.37,0.46,24.14,70.92
MI2600003,45.1647,-85.3905,2020-07-22,20.77,22.71,18.81,14.82,16.43,89.32
MI2600003,45.1647,-85.3905,2020-07-23,20.39,22.31,18.28,1.23,26.38,84.11
MI2600003,45.1647,-85.3905,2020-07-24,21.93,24.97,17.85,0.0,28.27,79.59
MI2600003,45.1647,-85.3905,2020-07-25,23.51,26.33,20.27,0.12,24.59,81.78
MI2600003,45.1647,-85.3905,2020-07-26,23.65,25.09,22.05,8.31,11.79,93.19
MI2600003,45.1647,-85.3905,2020-07-27,22.51,23.69,20.73,0.6,24.59,83.92
MI2600003,45.1647,-85.3905,2020-07-28,21.88,23.64,19.55,0.86,25.43,81.69
MI2600003,45.1647,-85.3905,2020-07-29,20.9,22.36,19.11,0.38,25.74,80.09
MI2600003,45.1647,-85.3905,2020-07-30,20.33,22.62,17.88,0.06,25.48,76.13
MI2600003,45.1647,-85.3905,2020-07-31,20.64,22.93,17.44,0.0,27.08,78.85
MI2600003,45.1647,-85.3905,2020-08-01,22.04,25.26,17.66,0.07,25.42,77.31
MI2600003,45.1647,-85.3905,2020-08-02,20.45,22.49,18.26,2.22,18.08,85.41
MI2600003,45.1647,-85.3905,2020-08-03,16.95,17.95,15.79,4.53,14.01,82.44
MI2600003,45.1647,-85.3905,2020-08-04,16.64,18.08,14.87,0.44,20.34,77.44
MI2600003,45.1647,-85.3905,2020-08-05,17.71,20.32,14.26,0.0,25.65,70.37
MI2600003,45.1647,-85.3905,2020-08-06,20.41,23.05,16.97,0.02,24.61,75.16
MI2600003,45.1647,-85.3905,2020-08-07,21.26,24.7,17.38,0.09,25.84,76.29
MI2600003,45.1647,-85.3905,2020-08-08,21.05,23.9,18.54,10.19,8.57,84.2
MI2600003,45.1647,-85.3905,2020-08-09,23.18,24.75,21.61,2.39,20.0,90.24
MI2600003,45.1647,-85.3905,2020-08-10,22.88,25.13,17.32,5.69,12.45,91.09
MI2600003,45.1647,-85.3905,2020-08-11,20.71,23.24,17.1,0.02,26.83,74.23
MI2600003,45.1647,-85.3905,2020-08-12,22.4,25.64,18.96,0.01,25.7,79.26
MI2600003,45.1647,-85.3905,2020-08-13,22.54,25.94,19.09,0.05,14.96,80.89
MI2600003,45.1647,-85.3905,2020-08-14,23.06,27.23,18.52,0.01,24.27,79.05
MI2600003,45.1647,-85.3905,2020-08-15,22.25,24.91,18.94,1.55,15.73,83.76
MI2600003,45.1647,-85.3905,2020-08-16,20.71,22.89,18.12,0.12,24.01,74.69
MI2600003,45.1647,-85.3905,2020-08-17,20.12,22.15,18.09,0.11,22.2,75.45
MI2600003,45.1647,-85.3905,2020-08-18,18.17,19.45,16.36,0.02,22.56,67.61
MI2600003,45.1647,-85.3905,2020-08-19,19.13,22.07,15.66,0.02,16.62,67.03
MI2600003,45.1647,-85.3905,2020-08-20,21.82,24.7,18.54,2.24,15.76,80.99
MI2600003,45.1647,-85.3905,2020-08-21,21.9,24.3,19.63,1.98,16.33,85.96
MI2600003,45.1647,-85.3905,2020-08-22,22.16,24.57,20.1,1.22,9.74,84.06
MI2600003,45.1647,-85.3905,2020-08-23,22.49,24.48,20.69,2.63,19.09,86.87
MI2600003,45.1647,-85.3905,2020-08-24,22.88,25.7,20.03,0.41,16.41,85.7
MI2600003,45.1647,-85.3905,2020-08-25,21.53,23.84,19.17,4.55,22.33,87.04
MI2600003,45.1647,-85.3905,2020-08-26,22.79,25.89,18.96,16.91,7.7,87.46
MI2600003,45.1647,-85.3905,2020-08-27,21.94,23.06,19.03,3.99,15.33,86.97
MI2600003,45.1647,-85.3905,2020-08-28,20.27,23.01,17.64,7.77,8.41,87.25
MI2600003,45.1647,-85.3905,2020-08-29,18.73,20.61,16.93,0.95,15.45,79.88
MI2600003,45.1647,-85.3905,2020-08-30,17.86,19.52,16.21,0.29,17.54,79.64
MI2600003,45.1647,-85.3905,2020-08-31,19.63,23.08,15.52,0.12,13.86,79.94
